date,AAPL_port,AAPL_bm,AAPL_active,MSFT_port,MSFT_bm,MSFT_active,GOOGL_port,GOOGL_bm,GOOGL_active,AMZN_port,AMZN_bm,AMZN_active,META_port,META_bm,META_active,NVDA_port,NVDA_bm,NVDA_active,TSLA_port,TSLA_bm,TSLA_active,PLTR_port,PLTR_bm,PLTR_active,AVGO_port,AVGO_bm,AVGO_active,MU_port,MU_bm,MU_active,GEV_port,GEV_bm,GEV_active,VRT_port,VRT_bm,VRT_active,BE_port,BE_bm,BE_active,LITE_port,LITE_bm,LITE_active,000660_port,000660_bm,000660_active
2020-04-30,0.0993984719971153,0.2153505582982054,-0.11595208630109011,0.21955295758648605,0.22766539151123089,-0.008112433924744838,0.15492431086566288,0.15411721107578488,0.0008070997898780019,0.19366794715791055,0.20661182079400744,-0.012943873636096892,0.015335688499956325,0.09770476882603593,-0.0823690803260796,0.11723128185805803,0.030118831432977042,0.08711245042508099,0.14188671882866113,0.02428011003810151,0.11760660879055962,0.026833857631875905,0.001860649806107798,0.024973207825768107,0.0,0.018191295985453174,-0.018191295985453174,0.01662156011275374,0.008922586576125933,0.007698973536627808,0.005478850318874995,0.006381148766402374,-0.000902298447527379,0.0,0.0005826169302531873,-0.0005826169302531873,0.009068355142645156,0.00016074404590116223,0.008907611096743994,0.0,0.0010124913240999885,-0.0010124913240999885,0.0,0.007039774589313479,-0.007039774589313479
2020-05-29,0.13036133032066627,0.2205639347171372,-0.09020260439647093,0.1991230767051007,0.22242167574121444,-0.023298599036113726,0.1405210768165751,0.15635633198367996,-0.01583525516710485,0.16688826775103813,0.19497722663854575,-0.02808895888750762,0.04564245831401508,0.10264345283499858,-0.0570009945209835,0.08923072006550425,0.034945784257623395,0.05428493580788086,0.19377341130372655,0.02479264502115021,0.16898076628257636,0.01671286180731073,0.0017777184939684592,0.014935143313342272,0.008440003728205817,0.018637858056060542,-0.010197854327854725,0.007460620600442856,0.00852845677675237,-0.001067836176309513,0.0,0.00609673359143666,-0.00609673359143666,0.0018461725874145364,0.0006691352154485065,0.0011770373719660297,0.0,0.00016086751431487262,-0.00016086751431487262,0.0,0.0008789640851219381,-0.0008789640851219381,0.0,0.006549215072546998,-0.006549215072546998
2020-06-30,0.1300027838530125,0.23128883137443765,-0.10128604752142514,0.1870027167505053,0.2257508429991588,-0.03874812624865348,0.11329118513868414,0.14136164350899463,-0.028070458370310497,0.1454943716228037,0.20128263024697643,-0.05578825862417272,0.03183410882414236,0.09470774298605021,-0.06287363416190786,0.09832339353671704,0.03417694175572901,0.06414645178098803,0.2257952747333484,0.029301795508052488,0.19649347922529592,0.0042968340027436346,0.001624701164767657,0.0026721328379759775,0.025696376696345266,0.01856753653911503,0.007128840157230237,0.008623145357353574,0.008372722037021456,0.0002504233203321181,0.0,0.005571956527927636,-0.005571956527927636,0.004451426530664037,0.0006514118766291482,0.0038000146540348883,0.02518838295368008,0.0001992013227449128,0.024989181630935168,0.0,0.0008921617708813753,-0.0008921617708813753,0.0,0.006249880381513615,-0.006249880381513615
2020-07-31,0.15087764309552515,0.24225652006852708,-0.09137887697300193,0.18162414465404222,0.20681469869636362,-0.0251905540423214,0.12013232845016877,0.1346736075513967,-0.014541279101227933,0.17062445135042953,0.21130852120888993,-0.0406840698584604,0.03973153907587035,0.09633378640916833,-0.05660224733329798,0.07022609475324831,0.03480887815443955,0.03541721659880876,0.22502069833445035,0.03554419342941958,0.18947650490503076,0.005795228610198083,0.0014806120654574893,0.004314616544740594,0.014398566081621867,0.016981965246790954,-0.002583399165169087,0.009794110924166374,0.007413206140709498,0.0023809047834568754,0.0,0.005077799069981014,-0.005077799069981014,0.000754772966236418,0.0006347924858450076,0.00011998048039141046,0.011020421704042733,0.0002028918870289346,0.010817529817013798,0.0,0.0009268625136208458,-0.0009268625136208458,0.0,0.005541665072361484,-0.005541665072361484
2020-08-31,0.15558892832680868,0.2544620128926535,-0.09887308456584484,0.16775641131689764,0.19679026789737297,-0.02903385658047533,0.11263981657075302,0.12798622551289013,-0.01534640894213711,0.16348401968693527,0.19930586310242657,-0.0358218434154913,0.05184210183505093,0.09630890135962074,-0.044466799524569806,0.07923173273353268,0.03805930041800917,0.041172432315523505,0.24198439897612195,0.05353935525263387,0.18844504372348808,0.004488494328082814,0.0012806611209938477,0.003207833207088967,0.014450449025604939,0.016098352578069883,-0.0016479035524649445,0.0,0.005829863524145248,-0.005829863524145248,0.0,0.004392061905245977,-0.004392061905245977,0.008533647200212158,0.0006145754959155985,0.007919071704296558,0.0,0.00023934341600606717,-0.00023934341600606717,0.0,0.0007456832408686628,-0.0007456832408686628,0.0,0.004347532283147978,-0.004347532283147978
2020-09-30,0.16831578154834662,0.24955248267061453,-0.08123670112226791,0.1687326030950145,0.20054772887444755,-0.031815125779433046,0.10884501110392765,0.12577817377060954,-0.016933162666681892,0.1674907107927753,0.19871598354568462,-0.031225272752909317,0.05244762935918119,0.0940059170454132,-0.04155828768623201,0.08312981313796053,0.04207405021003026,0.04105576292793027,0.2057975045019658,0.05036739199286453,0.15543011250910127,0.009665351754940031,0.00197282623675544,0.007692525518184591,0.028509306062358748,0.018567707591626292,0.009941598470732456,0.0,0.006573503059655101,-0.006573503059655101,0.0,0.0047993860189625,-0.0047993860189625,0.006426320124873321,0.0007166743030677559,0.005709645821805565,0.0006399685186561307,0.0003001200546059805,0.0003398484640501502,0.0,0.0007143257202042578,-0.0007143257202042578,0.0,0.005313728905458491,-0.005313728905458491
2020-10-30,0.11703554844367424,0.23935040515519465,-0.12231485671152041,0.17272344643287188,0.1979620086806893,-0.025238562247817425,0.1019650853492321,0.1415952071203811,-0.039630121771148996,0.1234145255242861,0.19700738749432908,-0.07359286197004299,0.03704475730995493,0.0969154127763924,-0.059870655466437474,0.09783281676232898,0.040004212776231306,0.057828603986097675,0.268943519741074,0.04756749024720353,0.22137602949387047,0.039119983232749816,0.0021591869066950094,0.036960796326054805,0.02972803377749125,0.018289402941504516,0.011438630835986733,0.0,0.007247125737712662,-0.007247125737712662,0.0,0.004926077554662008,-0.004926077554662008,0.012192283426336789,0.0007496080134213805,0.011442675412915408,0.0,0.00023172487419372128,-0.00023172487419372128,0.0,0.0008069589758987035,-0.0008069589758987035,0.0,0.005187790745490742,-0.005187790745490742
2020-11-30,0.12873638919007416,0.239120936978553,-0.11038454778847884,0.15875251876376573,0.1912050441477544,-0.032452525383988684,0.12296244655631838,0.14046243321819038,-0.017499986661871997,0.13397396344014573,0.18778993490888884,-0.05381597146874312,0.033945775869127025,0.09319885853097748,-0.059253082661850455,0.07408656055317651,0.03920101400155139,0.034885546551625124,0.2297543177173476,0.06356213784573574,0.1661921798716119,0.06476936664834576,0.005579333162276726,0.059190033486069035,0.016384856839287622,0.0191904553713833,-0.0028055985320956794,0.02748218355997541,0.008428789803040208,0.019053393756935204,0.0,0.004500114997385348,-0.004500114997385348,0.008953644936078161,0.0007259170325183516,0.00822772790355981,0.00019797592635784674,0.0004814381531062258,-0.0002834622267483791,0.0,0.0007704658630362661,-0.0007704658630362661,0.0,0.0057831259856022475,-0.0057831259856022475
2020-12-31,0.13720289969711302,0.2521789383287209,-0.11497603863160788,0.15408261844374602,0.18797486706086602,-0.03389224861712001,0.11507352390217594,0.1324922907500154,-0.017418766847839454,0.13402200715428256,0.18267221438704845,-0.04865020723276589,0.022412356523433784,0.08697158406059965,-0.06455922753716586,0.04700477325378971,0.03613293004770369,0.010871843206086022,0.18894992981499237,0.07477220322068934,0.11417772659430303,0.1183370757612112,0.004585916088956366,0.11375115967225484,0.03360210222117377,0.019906238265559813,0.013695863955613955,0.049312713228081714,0.009386326548247205,0.03992638667983451,0.0,0.004258003615800532,-0.004258003615800532,0.0,0.0006853934211526155,-0.0006853934211526155,0.0,0.0005324497638140624,-0.0005324497638140624,0.0,0.0008000754652505782,-0.0008000754652505782,0.0,0.006650568975575431,-0.006650568975575431
2021-01-29,0.180389177103197,0.24416430723912103,-0.06377513013592404,0.17088376201431643,0.19281928998100267,-0.02193552796668624,0.11202143512979003,0.13655908358796906,-0.02453764845817903,0.11418808554880316,0.17730355425907504,-0.06311546871027188,0.032558658272073576,0.08107798059529506,-0.04851932232322148,0.0431413292129778,0.035447846781003316,0.0076934824319744854,0.15861636017935585,0.08290192901454668,0.07571443116480917,0.12832958982250275,0.006754509082429664,0.12157508074007309,0.03260715069202241,0.020193955848338233,0.01241319484368418,0.02726445202496096,0.009650200383285581,0.017614251641675377,0.0,0.004198254758207212,-0.004198254758207212,0.0,0.0007282598233309803,-0.0007282598233309803,0.0,0.0006394624663357449,-0.0006394624663357449,0.0,0.0007827771666610831,-0.0007827771666610831,0.0,0.0067785890133985815,-0.0067785890133985815
2021-02-26,0.13576463689880772,0.22874398685777644,-0.09297934995896873,0.17683987797305664,0.1969374808437918,-0.02009760287073517,0.155035656057122,0.1537470205003981,0.0012886355567238994,0.12585201335169374,0.17500726789170412,-0.04915525454001038,0.024412380431022167,0.08243277248722009,-0.05802039205619792,0.05076408749990881,0.03815586447718667,0.012608223022722138,0.10374287514640426,0.07285527242027037,0.03088760272613389,0.1421347192110614,0.004678300424670161,0.13745641878639125,0.027082946533259263,0.021553084248641986,0.005529862284617278,0.03784922113055864,0.011505267264600692,0.02634395386595795,0.0,0.004280170215347499,-0.004280170215347499,0.0,0.0008043725915284614,-0.0008043725915284614,0.0,0.0005508591351759795,-0.0005508591351759795,0.0,0.0007655420791888329,-0.0007655420791888329,0.020521585767105364,0.007982738562498974,0.01253884720460639
2021-03-31,0.0992917755929239,0.226742205660677,-0.12745043006775308,0.17185430781057778,0.19661875765825207,-0.024764449847674286,0.20344817449403332,0.15397560583481268,0.049472568659220645,0.09949845896380527,0.1722758120319684,-0.07277735306816313,0.02849027538927638,0.09273776852762579,-0.0642474931383494,0.05204013279015569,0.036602728836569245,0.015437403953586441,0.12922172375455357,0.07088810331202987,0.0583336204425237,0.07298034814985851,0.004692659915585961,0.06828768823427256,0.052273966557591436,0.02093239573323055,0.031341570824360884,0.07582420499100594,0.010910831389485467,0.06491337360152047,0.0,0.0042118007132310505,-0.0042118007132310505,0.0,0.0007771763177459458,-0.0007771763177459458,0.0,0.0005139404745654368,-0.0005139404745654368,0.0,0.0007646133612929793,-0.0007646133612929793,0.015076631506218244,0.007355600232927853,0.007721031273290392
