date,000660,AAPL,AMZN,AVGO,BE,GEV,GOOGL,LITE,META,MSFT,MU,NVDA,PLTR,TSLA,VRT
2014-08-06,1.6244584644423687,0.5259863864223985,0.4301383134079985,1.997297970085045,-0.9781149691616366,-0.9781149691616366,0.06876590053663184,-0.9781149691616366,0.14079211167517852,0.7052418097087142,0.6247954228483487,-0.13294050685593511,-0.9781149691616366,-1.0939610264625648,-0.9781149691616366
2014-08-07,1.7899877746859152,0.49851855483391605,0.36171854943839565,1.856441798687729,-0.9341212463733283,-0.9341212463733283,0.03954048293031351,-0.9341212463733283,0.14294102282136364,0.7127795516260559,0.6676717530742076,-0.12815297887598306,-0.9341212463733283,-1.2708402773552716,-0.9341212463733283
2014-08-08,1.7498435912899137,0.4797563360981768,0.3825964282446922,1.8551033429313235,-0.9247048674863411,-0.9247048674863411,0.04817604932425009,-0.9247048674863411,0.05761382093592366,0.5921257826417907,0.8599930150076323,-0.08177130235963742,-0.9247048674863411,-1.3199127266823574,-0.9247048674863411
2014-08-09,1.9727617185163084,0.48437838567623165,0.27145394473472234,1.8014798235501444,-0.9184202248538893,-0.9184202248538893,-0.001587597179394735,-0.9184202248538893,0.08551281719942219,0.6217224737309139,0.8013978637566317,-0.3640665836084092,-0.9184202248538893,-1.0809517221071254,-0.9184202248538893
2014-08-10,1.9727617185163084,0.48437838567623165,0.27145394473472234,1.8014798235501444,-0.9184202248538893,-0.9184202248538893,-0.001587597179394735,-0.9184202248538893,0.08551281719942219,0.6217224737309139,0.8013978637566317,-0.3640665836084092,-0.9184202248538893,-1.0809517221071254,-0.9184202248538893
2014-08-11,1.9727617185163084,0.48437838567623165,0.27145394473472234,1.8014798235501444,-0.9184202248538893,-0.9184202248538893,-0.001587597179394735,-0.9184202248538893,0.08551281719942219,0.6217224737309139,0.8013978637566317,-0.3640665836084092,-0.9184202248538893,-1.0809517221071254,-0.9184202248538893
2014-08-12,1.9087409780515607,0.4496182529371554,0.29033194451627076,1.8385156614092313,-0.891623045083452,-0.891623045083452,0.05855064916729569,-0.891623045083452,0.1162778698088418,0.6805302218707406,0.6979295395362993,-0.29318304348581004,-0.891623045083452,-1.2891968483943268,-0.891623045083452
2014-08-13,2.1453029222880002,0.4068121795720696,0.23118624883318714,1.713670055718965,-0.8936385631952595,-0.8936385631952595,0.08307063266155777,-0.8936385631952595,0.13566461872929192,0.5784826820492232,0.654916278897899,-0.3140158174736451,-0.8936385631952595,-1.166896985300252,-0.8936385631952595
2014-08-14,2.178183306128041,0.398930260156347,0.16156561660754035,1.7721120802057397,-0.8701807721423558,-0.8701807721423558,0.010141637895915014,-0.8701807721423558,0.12123654179428871,0.5786833639288624,0.5928559951648211,-0.29968403711650937,-0.8701807721423558,-1.1631209040532684,-0.8701807721423558
2014-08-15,2.303196532193278,0.3973523525555904,0.03663650340465717,1.5914956893642755,-0.8653619007093319,-0.8653619007093319,0.02924569857593582,-0.8653619007093319,0.11512909577386513,0.5667365835140195,0.6897698665492139,-0.21971293478567275,-0.8653619007093319,-1.1830398835985059,-0.8653619007093319
2014-08-16,2.367582827995365,0.39377626228507595,0.0528501444285444,1.538830605770864,-0.8565687686903273,-0.8565687686903273,0.0643261691154338,-0.8565687686903273,0.20230006186197,0.5168833025059066,0.6209266925993805,-0.2817410982108035,-0.8565687686903273,-1.1928911249001037,-0.8565687686903273
2014-08-17,2.367582827995365,0.39377626228507595,0.0528501444285444,1.538830605770864,-0.8565687686903273,-0.8565687686903273,0.0643261691154338,-0.8565687686903273,0.20230006186197,0.5168833025059066,0.6209266925993805,-0.2817410982108035,-0.8565687686903273,-1.1928911249001037,-0.8565687686903273
2014-08-18,2.367582827995365,0.39377626228507595,0.0528501444285444,1.538830605770864,-0.8565687686903273,-0.8565687686903273,0.0643261691154338,-0.8565687686903273,0.20230006186197,0.5168833025059066,0.6209266925993805,-0.2817410982108035,-0.8565687686903273,-1.1928911249001037,-0.8565687686903273
2014-08-19,2.43043924842803,0.368316287984366,0.07413983309027379,1.5678834542176268,-0.851092804629934,-0.851092804629934,-0.0006956705747537139,-0.851092804629934,0.1564502304455962,0.5214607021385081,0.5530316919699354,-0.34198851462398644,-0.851092804629934,-1.0735732399259303,-0.851092804629934
2014-08-20,2.4952175976080797,0.2983085653316823,0.08689244200754795,1.603555203645582,-0.8365923023559425,-0.8365923023559425,-0.02698378367915595,-0.8365923023559425,0.11742251792035668,0.47049230269348213,0.5015130020680622,-0.37381008566696977,-0.8365923023559425,-0.9896462501489555,-0.8365923023559425
2014-08-21,2.3733818790449743,0.34906441452392717,0.11008422060029803,1.6683947289131749,-0.8703677182249745,-0.8703677182249745,0.0229807244188737,-0.8703677182249745,0.20570949949583334,0.604583868785559,0.3559788039766939,-0.3291773404828538,-0.8703677182249745,-1.009162208151609,-0.8703677182249745
2014-08-22,2.3066240994107696,0.34805421177642565,0.170606015636106,1.708397439177586,-0.8959977586154928,-0.8959977586154928,0.054029555229913095,-0.8959977586154928,0.22739908343160037,0.5609831109636081,0.38210243782107645,-0.2755690168120332,-0.8959977586154928,-1.002638143557588,-0.8959977586154928
2014-08-23,2.2907357260616292,0.2979624773004066,0.20900336494196484,1.7224541681613355,-0.8871546525908501,-0.8871546525908501,0.06031565144408528,-0.8871546525908501,0.2350504200483123,0.5808376767132505,0.365791650797839,-0.27057029634107466,-0.8871546525908501,-1.0558075761734993,-0.8871546525908501
2014-08-24,2.2907357260616292,0.2979624773004066,0.20900336494196484,1.7224541681613355,-0.8871546525908501,-0.8871546525908501,0.06031565144408528,-0.8871546525908501,0.2350504200483123,0.5808376767132505,0.365791650797839,-0.27057029634107466,-0.8871546525908501,-1.0558075761734993,-0.8871546525908501
2014-08-25,2.2852319867515045,0.29478608481666474,0.20593086722294546,1.7176141211609572,-0.8889469545400271,-0.8889469545400271,0.0574168051318913,-0.8889469545400271,0.23194750214421864,0.5773309161366887,0.4049621019348648,-0.2730827031218512,-0.8889469545400271,-1.0574029094777468,-0.8889469545400271
2014-08-26,2.0950587679909187,0.30882627142421143,0.1787930593864329,1.8760623180279299,-0.8770587320732601,-0.8770587320732601,0.11054058404377419,-0.8770587320732601,0.21485838816203254,0.5988710991192647,0.45739869400488137,-0.26242653274690075,-0.8770587320732601,-1.1926889890462462,-0.8770587320732601
2014-08-27,2.1624211439512644,0.3623155498407537,0.008327463499559769,1.8319436257865223,-0.855332898297052,-0.855332898297052,0.14858682710946472,-0.855332898297052,0.12405869691157613,0.6270940602325052,0.5380026100058084,-0.3796547019052944,-0.855332898297052,-1.1464307839469021,-0.855332898297052
2014-08-28,2.331691929018945,0.22904409987064628,-0.04566870459941645,1.698392344257632,-0.8420959840041851,-0.8420959840041851,0.18021436238292446,-0.8420959840041851,0.22236194031396522,0.596250836288989,0.4611618567706785,-0.30824980876708097,-0.8420959840041851,-1.15471893551636,-0.8420959840041851
2014-08-29,2.2848175091300233,0.21623053493360997,0.014801444216347754,1.6777871623821574,-0.8521581194797214,-0.8521581194797214,0.2093336143399913,-0.8521581194797214,0.2955146320270921,0.5915184520615261,0.5234230687142902,-0.3723111562231669,-0.8521581194797214,-1.1803246641832636,-0.8521581194797214
2014-08-30,2.1440945977911996,0.2054170346379877,0.018316257321471904,1.9838393773183827,-0.8055053959343991,-0.8055053959343991,0.15508462301158646,-0.8055053959343991,0.1694712186398972,0.44628179665770795,0.5171252514302386,-0.3807767985082134,-0.8055053959343991,-1.2313263786282618,-0.8055053959343991
2014-08-31,2.1440945977911996,0.2054170346379877,0.018316257321471904,1.9838393773183827,-0.8055053959343991,-0.8055053959343991,0.15508462301158646,-0.8055053959343991,0.1694712186398972,0.44628179665770795,0.5171252514302386,-0.3807767985082134,-0.8055053959343991,-1.2313263786282618,-0.8055053959343991
2014-09-01,2.1440945977911996,0.2054170346379877,0.018316257321471904,1.9838393773183827,-0.8055053959343991,-0.8055053959343991,0.15508462301158646,-0.8055053959343991,0.1694712186398972,0.44628179665770795,0.5171252514302386,-0.3807767985082134,-0.8055053959343991,-1.2313263786282618,-0.8055053959343991
2014-09-02,2.2711923097252145,0.1777417568976518,-0.007208268551820557,1.9357208645002948,-0.8215599667157708,-0.8215599667157708,0.12798792399139747,-0.8215599667157708,0.14220914351677708,0.4158377418762028,0.48586684037076855,-0.4017136890586568,-0.8215599667157708,-1.0398347896889744,-0.8215599667157708
2014-09-03,2.3698141906778827,0.1595008292757726,-0.03499784475046589,1.6567792470999014,-0.7753123172977764,-0.7753123172977764,0.09127124464556058,-0.7753123172977764,0.013704048835348582,0.4997438740049727,0.7673744324907091,-0.3738514193687924,-0.7753123172977764,-1.2727770164220078,-0.7753123172977764
2014-09-04,2.5779876758395313,0.3655556394976247,0.010136671562517666,1.4420681791023067,-0.77100582381694,-0.77100582381694,0.020374739070189683,-0.77100582381694,0.025839719652997216,0.43079449555270616,0.6179852041583479,-0.45585932753323455,-0.77100582381694,-1.1798538778182868,-0.77100582381694
2014-09-05,2.5827782761721836,0.4703121601113326,-0.07830416212250511,1.42791294387834,-0.7419741018682445,-0.7419741018682445,0.023544232262205006,-0.7419741018682445,0.05174346291739657,0.4261412891314353,0.5657314657887573,-0.5217300362113918,-0.7419741018682445,-1.238259122586529,-0.7419741018682445
2014-09-06,2.609464871264076,0.5129383100835354,-0.05272985630086163,1.474895849621681,-0.769778046210792,-0.769778046210792,0.014531537339486394,-0.769778046210792,-0.01691614807236781,0.40519039961632897,0.47716352913842863,-0.5112354187860715,-0.769778046210792,-1.064412842850276,-0.769778046210792
2014-09-07,2.609464871264076,0.5129383100835354,-0.05272985630086163,1.474895849621681,-0.769778046210792,-0.769778046210792,0.014531537339486394,-0.769778046210792,-0.01691614807236781,0.40519039961632897,0.47716352913842863,-0.5112354187860715,-0.769778046210792,-1.064412842850276,-0.769778046210792
2014-09-08,2.57321143782059,0.4976309293675399,-0.06238573922105602,1.5125157840715655,-0.7722700183692035,-0.7722700183692035,0.004203656876402825,-0.7722700183692035,-0.026929839872645543,0.3909595105869697,0.5524159672317331,-0.5163104478952582,-0.7722700183692035,-1.0639611671198246,-0.7722700183692035
2014-09-09,2.5669198721732487,0.5541093328347689,0.02206959249356079,1.5274174220581458,-0.7605486147101475,-0.7605486147101475,-0.03018033458239767,-0.7605486147101475,-0.07200827928368132,0.31280064145651226,0.5152206042815235,-0.45108555686137214,-0.7605486147101475,-1.1425202210195717,-0.7605486147101475
2014-09-10,2.481856028814586,0.5880751683781547,0.20456685113013443,1.4298773282445392,-0.8207248269030571,-0.8207248269030571,0.009558236114229105,-0.8207248269030571,-0.033233539370257886,0.29034759327243054,0.6984574221904842,-0.43589338689169016,-0.8207248269030571,-1.129987567367324,-0.8207248269030571
2014-09-11,2.5396537790857914,0.4116788359451642,0.20727059952889923,1.423433275096004,-0.79617982397428,-0.79617982397428,0.026467630823516504,-0.79617982397428,-0.06547623306798914,0.3142756305507395,0.713178279818854,-0.4299094268824155,-0.79617982397428,-1.159673251027166,-0.79617982397428
2014-09-12,2.4789300114105393,0.40061935675187477,0.23797512212531077,1.4647894673313078,-0.8101472101088147,-0.8101472101088147,0.06169041851885042,-0.8101472101088147,-0.10135368904700977,0.306873191146206,0.7526852531738963,-0.36820838631671104,-0.8101472101088147,-1.1832646945501897,-0.8101472101088147
2014-09-13,2.319051643863059,0.41711685465120346,0.18676412435608447,1.593749718795133,-0.8527952639465548,-0.8527952639465548,0.09680772132551503,-0.8527952639465548,-0.10203419617381072,0.3548173432317921,0.8423564509648194,-0.31120558176699287,-0.8527952639465548,-1.1334477595140295,-0.8527952639465548
2014-09-14,2.319051643863059,0.41711685465120346,0.18676412435608447,1.593749718795133,-0.8527952639465548,-0.8527952639465548,0.09680772132551503,-0.8527952639465548,-0.10203419617381072,0.3548173432317921,0.8423564509648194,-0.31120558176699287,-0.8527952639465548,-1.1334477595140295,-0.8527952639465548
2014-09-15,2.319051643863059,0.41711685465120346,0.18676412435608447,1.593749718795133,-0.8527952639465548,-0.8527952639465548,0.09680772132551503,-0.8527952639465548,-0.10203419617381072,0.3548173432317921,0.8423564509648194,-0.31120558176699287,-0.8527952639465548,-1.1334477595140295,-0.8527952639465548
2014-09-16,2.3905607785592036,0.2641150148363027,0.19495473537903707,1.4719463858210382,-0.9307973936470121,-0.9307973936470121,-0.0021928887255368763,-0.9307973936470121,0.02064577309867187,0.28730517601346783,1.0234508827117117,-0.33765286146051426,-0.9307973936470121,-0.6591460279983243,-0.9307973936470121
2014-09-17,2.4445837114564166,0.42838958109458725,0.20117734094283637,1.5131107867179452,-0.8995950490464875,-0.8995950490464875,-0.005789832201425943,-0.8995950490464875,-0.03460782410979927,0.3023923581469253,0.7945569588041241,-0.36835265435038606,-0.8995950490464875,-0.777485181268786,-0.8995950490464875
2014-09-18,2.4031004473357997,0.4066091338377628,0.3368062875728224,1.5607965063399776,-0.9061407815426457,-0.9061407815426457,-0.040353517997895855,-0.9061407815426457,-0.04866282082526713,0.36767164356632615,0.7061626560853455,-0.36565836304118265,-0.9061407815426457,-0.7957680651604593,-0.9061407815426457
2014-09-19,2.6126699616035136,0.4081606081060491,0.32712482069022897,1.374281956231544,-0.8589213336051484,-0.8589213336051484,-0.06265133523180136,-0.8589213336051484,-0.075546328407561,0.3545254295971419,0.5927991424443605,-0.4293635110355501,-0.8589213336051484,-0.8073940759721805,-0.8589213336051484
2014-09-20,2.4915007202435593,0.49870549811874,0.20690315188486763,1.4782637254521334,-0.8869271128410604,-0.8869271128410604,-0.15161866976887076,-0.8869271128410604,-0.15279344279965992,0.24527958207751588,0.830836266036653,-0.3149848859093884,-0.8869271128410604,-0.6974563811302447,-0.8869271128410604
2014-09-21,2.493019605005218,0.49822345668231355,0.20658219738301017,1.4772409274587102,-0.8866442279065405,-0.8866442279065405,-0.15174170543295437,-0.8866442279065405,-0.1529158299405607,0.24493744220282224,0.830170874712981,-0.31501773668184985,-0.8866442279065405,-0.6972780918569856,-0.8866442279065405
2014-09-22,2.493019605005218,0.49822345668231355,0.20658219738301017,1.4772409274587102,-0.8866442279065405,-0.8866442279065405,-0.15174170543295437,-0.8866442279065405,-0.1529158299405607,0.24493744220282224,0.830170874712981,-0.31501773668184985,-0.8866442279065405,-0.6972780918569856,-0.8866442279065405
2014-09-23,2.4344910793670778,0.38089415996723425,0.2560811310036093,1.4925766381227399,-0.9239499790646715,-0.9239499790646715,-0.1389632483027736,-0.9239499790646715,-0.1344370597572628,0.21552840583349153,0.953575105444568,-0.3188708883983592,-0.9239499790646715,-0.5211254279569679,-0.9239499790646715
2014-09-24,2.5604980955909658,0.27119350240358064,0.27484094187051955,1.4383430583828118,-0.9050181891958029,-0.9050181891958029,-0.06391957121516731,-0.9050181891958029,-0.24277661453900232,0.29030560941330585,0.7970683920820084,-0.2826429056814497,-0.9050181891958029,-0.5178195623285587,-0.9050181891958029
2014-09-25,2.4932766091987784,0.43797980803371483,0.26935959870319925,1.5088178621380897,-0.9209480506583941,-0.9209480506583941,-0.08443217882974728,-0.9209480506583941,-0.20710130391889908,0.3082880839399396,0.6975336843985541,-0.27729274800400666,-0.9209480506583941,-0.5416891623676506,-0.9209480506583941
2014-09-26,2.2369983475075235,0.628576131622923,0.30565605438263993,1.616933614111796,-0.9921842598764895,-0.9921842598764895,-0.024017177192127988,-0.9921842598764895,-0.18317897878301945,0.3662655675086491,0.719154427393535,-0.2178705736285156,-0.9921842598764895,-0.48759611354095356,-0.9921842598764895
2014-09-27,2.228348561952988,0.5083925761093606,0.3677921626816289,1.6967984848975886,-0.9946091576974766,-0.9946091576974766,0.03178161057373451,-0.9946091576974766,-0.24674753655666537,0.40038828563946244,0.605161934103234,-0.17631820998394335,-0.9946091576974766,-0.44255208093000553,-0.9946091576974766
2014-09-28,2.228348561952988,0.5083925761093606,0.3677921626816289,1.6967984848975886,-0.9946091576974766,-0.9946091576974766,0.03178161057373451,-0.9946091576974766,-0.24674753655666537,0.40038828563946244,0.605161934103234,-0.17631820998394335,-0.9946091576974766,-0.44255208093000553,-0.9946091576974766
2014-09-29,2.212935794854482,0.5123079127123151,0.3711147299816603,1.7057241235684268,-0.997030454595952,-0.997030454595952,0.03368756226153499,-0.997030454595952,-0.24601585971175607,0.40384827772091986,0.6094852489153839,-0.17528960412012104,-0.997030454595952,-0.44264591320308355,-0.997030454595952
2014-09-30,1.9823316840969647,0.6210233350417944,0.4367001820314596,1.8843992168445565,-1.0231209769478289,-1.0231209769478289,0.05120728379832973,-1.0231209769478289,-0.2507698884385606,0.44008566345717576,0.5113908779894842,-0.15546294551630482,-1.0231209769478289,-0.40530052456575383,-1.0231209769478289
2014-10-01,2.026805900429356,0.571100825830634,0.40087882858509555,1.8595306314533488,-1.0249829410675049,-1.0249829410675049,0.02793667478397595,-1.0249829410675049,-0.266072521543552,0.43427533620805203,0.5486771913475106,-0.14207697479213008,-1.0249829410675049,-0.33614118696476614,-1.0249829410675049
2014-10-02,1.9151208225179503,0.5958689585488983,0.417977158600543,1.8417840266317975,-1.0635013696026254,-1.0635013696026254,0.0530861496793415,-1.0635013696026254,-0.10630945133717276,0.4476067215778247,0.6372872650332806,-0.15019299762780558,-1.0635013696026254,-0.33472180561152937,-1.0635013696026254
2014-10-03,1.774539047621039,0.5451197962039546,0.4056179902676823,2.071128559388342,-1.0134687405223801,-1.0134687405223801,0.05779900996274624,-1.0134687405223801,-0.13120886240886667,0.4815941353386595,0.5695281366057482,-0.09114179747298044,-1.0134687405223801,-0.615632312894425,-1.0134687405223801
2014-10-04,1.8067669181584127,0.5958887213454505,0.330180805022452,2.0845969186659428,-0.9894342854141035,-0.9894342854141035,0.01712275892117628,-0.9894342854141035,-0.13812021150451292,0.4540443632875567,0.567937140891719,-0.08102835846752711,-0.9894342854141035,-0.6902176292501513,-0.9894342854141035
2014-10-05,1.8067669181584127,0.5958887213454505,0.330180805022452,2.0845969186659428,-0.9894342854141035,-0.9894342854141035,0.01712275892117628,-0.9894342854141035,-0.13812021150451292,0.4540443632875567,0.567937140891719,-0.08102835846752711,-0.9894342854141035,-0.6902176292501513,-0.9894342854141035
2014-10-06,1.8067669181584127,0.5958887213454505,0.330180805022452,2.0845969186659428,-0.9894342854141035,-0.9894342854141035,0.01712275892117628,-0.9894342854141035,-0.13812021150451292,0.4540443632875567,0.567937140891719,-0.08102835846752711,-0.9894342854141035,-0.6902176292501513,-0.9894342854141035
2014-10-07,2.0424932130157005,0.5005697792116656,0.26342001044331226,1.904969712687636,-0.9460406831229382,-0.9460406831229382,-0.049697313308938104,-0.9460406831229382,-0.18292213240288982,0.3642314815453348,0.7683703682577542,-0.08206724308806632,-0.9460406831229382,-0.7991644607468155,-0.9460406831229382
2014-10-08,1.9075867069857695,0.49672508805571086,0.3032195843690977,1.9637223988631298,-0.9726559610417113,-0.9726559610417113,0.04355935701955894,-0.9726559610417113,-0.13334068001459726,0.3736592400145093,0.7864961656659653,-0.07018282267589512,-0.9726559610417113,-0.8081652330746935,-0.9726559610417113
2014-10-09,2.1455512622388317,0.43761340200905463,0.25580809067563487,1.85743560562293,-0.9373305449697044,-0.9373305449697044,0.0006650262319654624,-0.9373305449697044,-0.16924729747235334,0.2732087636886755,0.7735217722335573,-0.12705605897446495,-0.9373305449697044,-0.76084784140531,-0.9373305449697044
2014-10-10,1.9173879826228577,0.3085004939470295,0.29828590338641986,1.914272201861422,-0.9607372604778087,-0.9607372604778087,0.046869321539586284,-0.9607372604778087,-0.10831455778839343,0.30045374660147833,1.0163476903248077,-0.04092937711872604,-0.9607372604778087,-0.8491871029874357,-0.9607372604778087
2014-10-11,1.6445454358288267,0.05749470282784847,0.09931069236324419,2.175132780734349,-0.9749805394342509,-0.9749805394342509,-0.03282864532561344,-0.9749805394342509,-0.0868324007337911,0.2515963846088017,1.2056123929935478,0.07735959584372229,-0.9749805394342509,-0.5164882419696784,-0.9749805394342509
2014-10-12,1.6445454358288267,0.05749470282784847,0.09931069236324419,2.175132780734349,-0.9749805394342509,-0.9749805394342509,-0.03282864532561344,-0.9749805394342509,-0.0868324007337911,0.2515963846088017,1.2056123929935478,0.07735959584372229,-0.9749805394342509,-0.5164882419696784,-0.9749805394342509
2014-10-13,1.6445454358288267,0.05749470282784847,0.09931069236324419,2.175132780734349,-0.9749805394342509,-0.9749805394342509,-0.03282864532561344,-0.9749805394342509,-0.0868324007337911,0.2515963846088017,1.2056123929935478,0.07735959584372229,-0.9749805394342509,-0.5164882419696784,-0.9749805394342509
2014-10-14,1.574776433185909,0.049115166216449097,0.10288299875336526,2.206094957488534,-0.9910701948188914,-0.9910701948188914,-0.0014586507976902965,-0.9910701948188914,-0.15686150977077168,0.21764603718831066,1.2490425400159257,0.024651167738366734,-0.9910701948188914,-0.3105381659239406,-0.9910701948188914
2014-10-15,1.5075904264297193,0.1747193774995175,0.14019856935066394,2.1323529320352415,-1.0145024885187799,-1.0145024885187799,0.018536247089599816,-1.0145024885187799,-0.15150982930138163,0.2881071165174926,1.3292178498677647,-0.035661389550933585,-1.0145024885187799,-0.33103885734378613,-1.0145024885187799
2014-10-16,1.5318757998923647,0.24054700168359397,0.17856996557290092,2.0653419827791835,-1.030910159325828,-1.030910159325828,0.09348160183060619,-1.030910159325828,-0.12312116035592778,0.35304131966025865,1.2999188630743106,-0.12401522131856087,-1.030910159325828,-0.36108935618959376,-1.030910159325828
2014-10-17,1.4133850270932702,0.3739774659170512,0.28687501291884177,1.9520867512827145,-1.0979250204101991,-1.0979250204101991,0.15972183296273224,-1.0979250204101991,-0.05961323813661236,0.5085348597306009,1.2497229964653491,-0.11142699534764222,-1.0979250204101991,-0.2836386108353107,-1.0979250204101991
2014-10-18,1.6582723695017492,0.33511062080860765,0.32301831560294625,1.8761340100909198,-1.0728927079603419,-1.0728927079603419,0.1637516518773125,-1.0728927079603419,-0.27642063412497214,0.43114023965486364,1.1800110241408432,-0.055410258648555685,-1.0728927079603419,-0.27114379910200564,-1.0728927079603419
2014-10-19,1.6582723695017492,0.33511062080860765,0.32301831560294625,1.8761340100909198,-1.0728927079603419,-1.0728927079603419,0.1637516518773125,-1.0728927079603419,-0.27642063412497214,0.43114023965486364,1.1800110241408432,-0.055410258648555685,-1.0728927079603419,-0.27114379910200564,-1.0728927079603419
2014-10-20,1.6582723695017492,0.33511062080860765,0.32301831560294625,1.8761340100909198,-1.0728927079603419,-1.0728927079603419,0.1637516518773125,-1.0728927079603419,-0.27642063412497214,0.43114023965486364,1.1800110241408432,-0.055410258648555685,-1.0728927079603419,-0.27114379910200564,-1.0728927079603419
2014-10-21,1.672033510059923,0.2822379845754169,0.3534006350622455,1.9562069747064537,-1.060685362137522,-1.060685362137522,0.12682400027645235,-1.060685362137522,-0.28015044995099614,0.4542121596723562,1.0761822576101614,-0.04279339966221223,-1.060685362137522,-0.29472686166219,-1.060685362137522
2014-10-22,1.9002004400401185,0.47964776848599033,0.30410830048742915,1.796679103159795,-1.043613116569629,-1.043613116569629,0.19084720556794174,-1.043613116569629,-0.329392842876011,0.4937332287275157,0.9219452779701554,-0.20397483989820622,-1.043613116569629,-0.3357280588165792,-1.043613116569629
2014-10-23,1.6617009536522864,0.4086556088577951,0.32326344081744496,1.914955639661377,-1.0694458138827294,-1.0694458138827294,0.09849422032721812,-1.0694458138827294,-0.33308520302494066,0.5579954028301024,1.0402756540464115,-0.07700278354641513,-1.0694458138827294,-0.2480238642076335,-1.0694458138827294
2014-10-24,1.898698040748403,0.32196692108604796,0.3576718979020858,1.8799498315150367,-1.013055404001156,-1.013055404001156,-0.0011402981743244443,-1.013055404001156,-0.38091835171857685,0.4909706910694795,0.9902037226298027,-0.17539874624370924,-1.013055404001156,-0.31672668880846827,-1.013055404001156
2014-10-25,1.9652994896356153,0.31578615971486595,0.3304169005274488,1.8590209899885368,-1.0006993225769587,-1.0006993225769587,0.07476418578028243,-1.0006993225769587,-0.4142010983732641,0.40942090195255487,0.9897775139191499,-0.22764007931523952,-1.0006993225769587,-0.29914835094515907,-1.0006993225769587
2014-10-26,1.9652994896356153,0.31578615971486595,0.3304169005274488,1.8590209899885368,-1.0006993225769587,-1.0006993225769587,0.07476418578028243,-1.0006993225769587,-0.4142010983732641,0.40942090195255487,0.9897775139191499,-0.22764007931523952,-1.0006993225769587,-0.29914835094515907,-1.0006993225769587
2014-10-27,1.9652994896356153,0.31578615971486595,0.3304169005274488,1.8590209899885368,-1.0006993225769587,-1.0006993225769587,0.07476418578028243,-1.0006993225769587,-0.4142010983732641,0.40942090195255487,0.9897775139191499,-0.22764007931523952,-1.0006993225769587,-0.29914835094515907,-1.0006993225769587
2014-10-28,2.0809407591326865,0.306201051168596,0.24316185280823252,1.8683776014990134,-1.0154807725824588,-1.0154807725824588,0.04617721846743187,-1.0154807725824588,-0.39961765706728275,0.42624717966587433,0.6783453926351006,-0.24656784345568397,-1.0154807725824588,0.0741383080583292,-1.0154807725824588
2014-10-29,2.0897100676260645,0.34048169742124385,0.24571213826880772,1.8601288053744496,-0.9757258293917392,-0.9757258293917392,0.05645302102588613,-0.9757258293917392,-0.3498783963109968,0.505078187887432,0.7957727969747181,-0.3044245944820981,-0.9757258293917392,-0.3604045768268085,-0.9757258293917392
2014-10-30,1.9529205982295939,0.2879167085768271,0.30705421611035716,1.84224864841173,-1.0422990862020338,-1.0422990862020338,0.041405103580772026,-1.0422990862020338,-0.03542970477540016,0.48098330142044504,0.8907803548118232,-0.2943182584659413,-1.0422990862020338,-0.26206553689003886,-1.0422990862020338
2014-10-31,1.796419745505088,0.29029388202341344,0.13489980030259316,1.9971882558363838,-1.0346894171871817,-1.0346894171871817,-0.01973817545444363,-1.0346894171871817,0.09729699778660557,0.5184546658331873,0.9388352724871989,-0.27678730402785984,-1.0346894171871817,-0.30341605435625857,-1.0346894171871817
2014-11-01,2.031706035981619,0.3696332920552796,0.08075159867168906,1.855204227546324,-0.9938937090295356,-0.9938937090295356,0.005079357940395463,-0.9938937090295356,0.14379885345211385,0.5341066374981029,0.8131099183445919,-0.4944631681707914,-0.9938937090295356,-0.3694582081716447,-0.9938937090295356
2014-11-02,2.0307179530146695,0.36981943261821254,0.0808728849147598,1.8557238807368654,-0.9940136820705259,-0.9940136820705259,0.005183655665960662,-0.9940136820705259,0.14393429388675028,0.5343297025432667,0.8133956199930195,-0.49447101839892216,-0.9940136820705259,-0.3694379946219528,-0.9940136820705259
2014-11-03,2.0323167771696498,0.3712428817601821,0.06149982790681656,1.857304227189972,-0.992734240673338,-0.992734240673338,0.006568602754167139,-0.992734240673338,0.1453338917165189,0.5357705223977599,0.8148659065417764,-0.4931388300698386,-0.992734240673338,-0.3680926040003135,-0.992734240673338
2014-11-04,1.9847342357083027,0.30156588406783935,0.08269319036183202,1.9189633588884059,-0.9907045224435705,-0.9907045224435705,0.07423024984906754,-0.9907045224435705,0.3015260245010213,0.48866638835354326,0.7525397152150384,-0.5732577304883367,-0.9907045224435705,-0.3781387042388606,-0.9907045224435705
2014-11-05,2.020962968065007,0.33890193763968945,0.13471339446102956,1.9459020778102916,-0.976575857784315,-0.976575857784315,0.047661486048711864,-0.976575857784315,0.07852870096257354,0.4322672638770036,0.7441782761003046,-0.6631110852239984,-0.976575857784315,-0.1971257308190379,-0.976575857784315
2014-11-06,2.078744247084778,0.3086226057832917,0.27709497950654066,1.8002364971935023,-1.018421359078003,-1.018421359078003,0.13702998146917744,-1.018421359078003,0.15015970228313097,0.3636655792701383,0.6446061617367259,-0.6999422884372504,-1.018421359078003,0.03188932949997915,-1.018421359078003
2014-11-07,2.024971906358485,0.333232759212814,0.320991974640497,1.7928418298105075,-1.0121870560404542,-1.0121870560404542,0.24233180579828778,-1.0121870560404542,0.1469693415688378,0.2697201773339909,0.8103641044903177,-0.7151261919486526,-1.0121870560404542,-0.16536242706281506,-1.0121870560404542
