date,AAPL_mom_21d,AAPL_mom_63d,AAPL_mom_126d,AAPL_mom_252_skip21,MSFT_mom_21d,MSFT_mom_63d,MSFT_mom_126d,MSFT_mom_252_skip21,GOOGL_mom_21d,GOOGL_mom_63d,GOOGL_mom_126d,GOOGL_mom_252_skip21,AMZN_mom_21d,AMZN_mom_63d,AMZN_mom_126d,AMZN_mom_252_skip21,META_mom_21d,META_mom_63d,META_mom_126d,META_mom_252_skip21,NVDA_mom_21d,NVDA_mom_63d,NVDA_mom_126d,NVDA_mom_252_skip21,TSLA_mom_21d,TSLA_mom_63d,TSLA_mom_126d,TSLA_mom_252_skip21,PLTR_mom_21d,PLTR_mom_63d,PLTR_mom_126d,PLTR_mom_252_skip21,AVGO_mom_21d,AVGO_mom_63d,AVGO_mom_126d,AVGO_mom_252_skip21,GEV_mom_21d,GEV_mom_63d,GEV_mom_126d,GEV_mom_252_skip21,VRT_mom_21d,VRT_mom_63d,VRT_mom_126d,VRT_mom_252_skip21
2021-07-17,0.0997672139370076,0.14860778125582486,0.21159015943291637,0.1250769218785297,0.059354035137300754,0.13398505899847768,0.19363039345838495,0.19319157323259928,0.03641746854182082,0.11456241984699078,0.2387374546598382,0.3923528805524066,0.050619439887577666,0.1088274535356355,0.15671245646516563,0.02720316001183809,-0.0006165155367815478,0.0798252100411796,0.2710870495013844,0.1634560274560275,-0.045716903826506505,0.2753730292792793,0.412970587317925,0.30803408441196134,-0.04115393734592443,0.09237969274595592,-0.07136768935575644,0.5626699470473435,-0.20201643017176996,0.06424302788844627,-0.20616641901931654,0.9363702096890818,0.012691497170459254,0.06818352106695968,0.05373509411648758,0.24390315739868051,0.0,0.0,0.0,0.0,-0.021732295115319822,0.13942757185511345,0.2605578752693092,0.601681458923345
2021-07-18,0.0997672139370076,0.14860778125582486,0.21159015943291637,0.1250769218785297,0.059354035137300754,0.13398505899847768,0.19363039345838495,0.19319157323259928,0.03641746854182082,0.11456241984699078,0.2387374546598382,0.3923528805524066,0.050619439887577666,0.1088274535356355,0.15671245646516563,0.02720316001183809,-0.0006165155367815478,0.0798252100411796,0.2710870495013844,0.1634560274560275,-0.045716903826506505,0.2753730292792793,0.412970587317925,0.30803408441196134,-0.04115393734592443,0.09237969274595592,-0.07136768935575644,0.5626699470473435,-0.20201643017176996,0.06424302788844627,-0.20616641901931654,0.9363702096890818,0.012691497170459254,0.06818352106695968,0.05373509411648758,0.24390315739868051,0.0,0.0,0.0,0.0,-0.021732295115319822,0.13942757185511345,0.2605578752693092,0.601681458923345
2021-07-19,0.05690791922894012,0.1281379018399833,0.1508352574353342,0.16240256746755777,0.03084981863720815,0.13243212640419544,0.18244379596951665,0.23937739943887082,0.016667077793400598,0.08853047857168028,0.21276679221594486,0.3913237464392354,0.03069194808211617,0.08537181996086085,0.15183925650943642,0.09547863372925236,-0.05255214866368607,0.06812290916519825,0.23086911580240654,0.27574809634585096,-0.06030942052606503,0.3260418804447056,0.4239824300088155,0.4674432980586669,-0.06170839553205876,0.12029538680453733,-0.08718238833799474,0.6349045719982909,-0.21329437545653762,0.05278592375366564,-0.19596864501679734,0.8663940013633264,-0.015091893893801278,0.0667636071903126,0.004698826473991113,0.2896889366529345,0.0,0.0,0.0,0.0,-0.016618577500204013,0.1513197601462395,0.26148700724092966,0.6032226417338049
2021-07-20,0.07203134259860855,0.1706043591018025,0.16587008747803633,0.1793190807102394,0.029181763175386788,0.15174005604349672,0.1777584539456849,0.29551713021858017,0.032194535086851994,0.1156802493876643,0.21128871611886324,0.40728714892037954,0.036268828991862234,0.10547353570854012,0.15567975264080536,0.13611771915835824,-0.029071481103107977,0.10227088138786922,0.22335880119563134,0.291672211133289,-0.07064322568698989,0.3282384327637631,0.4006380764183246,0.569624131023919,-0.029760708619777865,0.14299100887587324,-0.024199263650977465,0.6589332149982416,-0.16710476905745397,0.0442561205273071,-0.13393205778992578,0.9021428571428571,-0.017936191197045703,0.08879847425301968,-0.004672462690036738,0.34598048900963185,0.0,0.0,0.0,0.0,-0.000735313136239979,0.17119161559948903,0.3300708724541739,0.6167908285490684
2021-07-21,0.061623740938344884,0.16609221313663136,0.16741812848188276,0.14986747548317947,0.038759624615580135,0.15745317802314474,0.1898828680676763,0.2600486764051646,0.04472081469622191,0.12304498638254846,0.22513306880867123,0.39752727608239335,0.0421608297288496,0.10935082616498537,0.14333458768903018,0.09650028686173262,-0.004257192338212312,0.10408297609299466,0.21907530846688394,0.25763215594292,-0.029622355057395633,0.38025970693882205,0.4552128339031447,0.4920121107913129,-0.03591304459128364,0.16297518901075514,-0.06628587989828016,0.6294686619204235,-0.14567526555386945,0.08950169327527813,-0.10670368901229677,0.6516290726817042,0.004567258038603805,0.0929384738314023,0.006114380286870391,0.29938566145771217,0.0,0.0,0.0,0.0,0.013188486837264701,0.17902933735171844,0.3355883051825559,0.5743268679450722
2021-07-22,0.06942547393532861,0.1530912556856343,0.2200231818344287,0.15517706416879573,0.05353434542163549,0.1609057239057241,0.243068580962021,0.269813501442159,0.0488125997728881,0.11333560441288215,0.2706536801284032,0.4051197854037554,0.059738534675615185,0.12019657109074777,0.20146631439894302,0.10374628650796702,-0.009030153552390785,0.1022566371681417,0.260463989995916,0.2883165185304497,-0.030579659840333284,0.3412112563972396,0.5404611069087242,0.5033059761015573,-0.04227623351962384,0.10647961867814493,-0.005970971890501664,0.6463961157946658,-0.10720064724919087,0.0708393983503155,-0.0796497080900751,0.6954732510288064,0.014238109663738285,0.0550761175215746,0.04236618369057599,0.2995275876688268,0.0,0.0,0.0,0.0,-0.0007278153470289261,0.16025224536594673,0.3557318725158909,0.5872115635793689
2021-07-23,0.061446444249341425,0.18440517068248496,0.24020660065498767,0.17731979719917113,0.043291707625451314,0.1815067623717299,0.2604247728171396,0.2916832361684878,0.061937933364436315,0.15961913462045207,0.3124627192110392,0.4135398189839452,0.04148699223578589,0.14160120883649485,0.18916668834716543,0.12214189374908124,0.04254497656420786,0.16937230126482317,0.27465306944164825,0.2807340316839315,-0.04534447417727838,0.3048833492701388,0.5228730626960714,0.5420646056820408,-0.05231992929739282,0.10759518186283201,-0.017545467039259632,0.6619334976906985,-0.10761047463175133,0.051084337349397435,-0.10320723684210531,0.5468354430379747,0.032002431156201716,0.07909853095744412,0.02629254230983813,0.28396914488099156,0.0,0.0,0.0,0.0,0.029313229709737154,0.17293670509798909,0.3564791623694885,0.4988549533044373
2021-07-24,0.061446444249341425,0.18440517068248496,0.24020660065498767,0.17731979719917113,0.043291707625451314,0.1815067623717299,0.2604247728171396,0.2916832361684878,0.061937933364436315,0.15961913462045207,0.3124627192110392,0.4135398189839452,0.04148699223578589,0.14160120883649485,0.18916668834716543,0.12214189374908124,0.04254497656420786,0.16937230126482317,0.27465306944164825,0.2807340316839315,-0.04534447417727838,0.3048833492701388,0.5228730626960714,0.5420646056820408,-0.05231992929739282,0.10759518186283201,-0.017545467039259632,0.6619334976906985,-0.10761047463175133,0.051084337349397435,-0.10320723684210531,0.5468354430379747,0.032002431156201716,0.07909853095744412,0.02629254230983813,0.28396914488099156,0.0,0.0,0.0,0.0,0.029313229709737154,0.17293670509798909,0.3564791623694885,0.4988549533044373
2021-07-25,0.061446444249341425,0.18440517068248496,0.24020660065498767,0.17731979719917113,0.043291707625451314,0.1815067623717299,0.2604247728171396,0.2916832361684878,0.061937933364436315,0.15961913462045207,0.3124627192110392,0.4135398189839452,0.04148699223578589,0.14160120883649485,0.18916668834716543,0.12214189374908124,0.04254497656420786,0.16937230126482317,0.27465306944164825,0.2807340316839315,-0.04534447417727838,0.3048833492701388,0.5228730626960714,0.5420646056820408,-0.05231992929739282,0.10759518186283201,-0.017545467039259632,0.6619334976906985,-0.10761047463175133,0.051084337349397435,-0.10320723684210531,0.5468354430379747,0.032002431156201716,0.07909853095744412,0.02629254230983813,0.28396914488099156,0.0,0.0,0.0,0.0,0.029313229709737154,0.17293670509798909,0.3564791623694885,0.4988549533044373
2021-07-26,0.06451858355282414,0.17222654594614628,0.20952333449714877,0.16714272905432237,0.041058916760166486,0.15260412723980754,0.22766890579026255,0.28740241561927315,0.07007834746376229,0.13538795053214647,0.3200956605439951,0.4121268571947838,0.05378555275165353,0.140167273758236,0.18931620634675728,0.12133909921879504,0.05007111648624929,0.14733635669927847,0.2688539436851636,0.2715061817525495,-0.0582301517026802,0.23613037447988905,0.46353145098754744,0.5171597369632015,-0.031344675209898365,0.08439415533372552,-0.01847731619064419,0.6636036168492245,-0.09451718494271699,0.0428840716305372,-0.08629232039636658,0.5342121782799749,0.030062181495161155,0.058416602613374335,0.022580121138984888,0.2593246783832317,0.0,0.0,0.0,0.0,0.020779375649821352,0.13070058120335504,0.35117843789153835,0.4758798585406365
2021-07-27,0.03344610135566772,0.15658041364974773,0.19976679420718813,0.19334851708860823,0.0319816391668879,0.13832812764654467,0.2088632912167987,0.3040775459692271,0.04524767653540285,0.11643555237169334,0.29229721325554525,0.43263709363775704,-0.013423147447860884,0.11271348180150098,0.15582470119521918,0.17223806152452759,0.04260517850159706,0.12209230882660149,0.2655623081347407,0.2828387503112506,-0.0720110011427244,0.22780649997117108,0.4698817357691776,0.5434469048704478,-0.02243836987173653,0.06629877562036346,-0.026247281623776653,0.49358064662952517,-0.12155591572123181,0.009310986964618184,-0.06792777300085995,0.3826330532212885,0.004393571511157379,0.0425067204301075,0.03234776821790186,0.27378497790868916,0.0,0.0,0.0,0.0,0.0021715803066404415,0.14009054117802844,0.4160700243111417,0.5005294413029713
2021-07-28,0.00283605558782285,0.14292449060481616,0.20931217798914892,0.22877225475383112,0.02246994477197828,0.138096585565459,0.21838509437453313,0.332303578402499,0.07605595653490127,0.1434944930284534,0.33915966053299496,0.45320043066022975,-0.01792467632243866,0.11183525462764443,0.17597211604493546,0.1903486117998623,0.0650234586664904,0.13923113093024608,0.32303173283175624,0.2887112480237557,-0.042644258915788935,0.24251344068857184,0.5429475336785099,0.5183384128122386,0.0036145200674040368,0.04498230662666858,0.026512447046503906,0.3246959404685066,-0.014416775884665833,0.01989150090415892,0.031078610603290757,0.2787709497206705,0.017271116912175977,0.045389221556886294,0.05275218293212425,0.2636663524976439,0.0,0.0,0.0,0.0,0.021457234153228644,0.13063022307034267,0.4380204628196007,0.4941680036862881
2021-07-29,0.016754692486302902,0.16251539714624563,0.20977966950851568,0.21120853125708927,0.032729875322239366,0.14917148681323567,0.23595434215814137,0.31202854985553863,0.08583791275200237,0.14935009552401723,0.3360862969829763,0.4221086525570361,-0.03523610441121283,0.11448491077730871,0.18175073696926747,0.1971049271419496,0.036655285329728615,0.07684253212364034,0.2854995917718548,0.266392913406162,-0.012095637110744017,0.26979462650243713,0.5689037458814499,0.48212499813413334,0.037591341675424994,0.07371008539432289,0.05771483903790475,0.30752905392454055,-0.038994800693240794,-0.022907488986784075,-0.017714791851195733,0.2160168598524761,0.028936288990718984,0.04322909296731292,0.056736741519350264,0.2540034419391535,0.0,0.0,0.0,0.0,0.03456911421954478,0.14256576773556673,0.4492489664557322,0.4673398155073547
2021-07-30,0.0051683233434056675,0.17053195912886698,0.2054105698040174,0.2406152413086089,0.025077390598768456,0.14110031044752325,0.2075774583606489,0.3271708655722765,0.07336025108968758,0.14327242879983593,0.33081202663296083,0.4457455203787948,-0.10532513833099433,0.03242860866003938,0.09028715219984007,0.20001935858553277,0.01677926601128199,0.08386582937662723,0.2589190093112783,0.2992954459748569,-0.02749730075578838,0.20061587450477036,0.519047135707426,0.5333251578882827,0.04604643367781924,0.09913308929127518,0.11069804743772549,0.3417823046470261,-0.0678402747960497,-0.0540305010893245,-0.038529672276350624,0.2831955922865015,0.010871547087246025,0.03572846367606197,0.014849899322716409,0.28318661714385995,0.0,0.0,0.0,0.0,0.023730951438083903,0.12973071398223635,0.43868743655410847,0.4717812004187758
2021-07-31,0.0051683233434056675,0.17053195912886698,0.2054105698040174,0.2406152413086089,0.025077390598768456,0.14110031044752325,0.2075774583606489,0.3271708655722765,0.07336025108968758,0.14327242879983593,0.33081202663296083,0.4457455203787948,-0.10532513833099433,0.03242860866003938,0.09028715219984007,0.20001935858553277,0.01677926601128199,0.08386582937662723,0.2589190093112783,0.2992954459748569,-0.02749730075578838,0.20061587450477036,0.519047135707426,0.5333251578882827,0.04604643367781924,0.09913308929127518,0.11069804743772549,0.3417823046470261,-0.0678402747960497,-0.0540305010893245,-0.038529672276350624,0.2831955922865015,0.010871547087246025,0.03572846367606197,0.014849899322716409,0.28318661714385995,0.0,0.0,0.0,0.0,0.023730951438083903,0.12973071398223635,0.43868743655410847,0.4717812004187758
2021-08-01,0.0051683233434056675,0.17053195912886698,0.2054105698040174,0.2406152413086089,0.025077390598768456,0.14110031044752325,0.2075774583606489,0.3271708655722765,0.07336025108968758,0.14327242879983593,0.33081202663296083,0.4457455203787948,-0.10532513833099433,0.03242860866003938,0.09028715219984007,0.20001935858553277,0.01677926601128199,0.08386582937662723,0.2589190093112783,0.2992954459748569,-0.02749730075578838,0.20061587450477036,0.519047135707426,0.5333251578882827,0.04604643367781924,0.09913308929127518,0.11069804743772549,0.3417823046470261,-0.0678402747960497,-0.0540305010893245,-0.038529672276350624,0.2831955922865015,0.010871547087246025,0.03572846367606197,0.014849899322716409,0.28318661714385995,0.0,0.0,0.0,0.0,0.023730951438083903,0.12973071398223635,0.43868743655410847,0.4717812004187758
2021-08-02,0.007058846873124303,0.1678037107465047,0.2008176150584482,0.27326988354907344,0.02704457802931981,0.14074008828143714,0.21355978651226004,0.32597553783481237,0.06205216508097733,0.14435827939705348,0.31836449242528686,0.46999883354718297,-0.10409405791489168,0.033632426126562365,0.08314747020229274,0.20015491866769963,-0.0034244817655612048,0.0706356256700873,0.2101986475209745,0.31564929023738775,-0.03717239627103408,0.21607444799624798,0.5256573038927255,0.5624346339117356,0.034956973172382444,0.13507243289203275,0.16093869700775376,0.31397930439781563,-0.03703703703703698,-0.03703703703703698,0.01702715140358957,0.0907794676806084,-0.002207953137321139,0.03418723583121208,0.03353558926487743,0.28573911532110885,0.0,0.0,0.0,0.0,0.010936464523310097,0.11724361179112641,0.4382826662221575,0.4467410016685649
2021-08-03,0.01181000218664674,0.18570951861083063,0.2311115597699065,0.26860650042323475,0.021852113162253994,0.16054969895621096,0.24124661071601228,0.3199174884361007,0.06508580787581009,0.13918555252779985,0.3255051400212692,0.4438618136952497,-0.08460417255857455,0.04585137914535875,0.1017706935489151,0.17937435456662154,-0.0024167162403332387,0.06717516146698621,0.21958238054279344,0.27145189618871335,-0.021484887329311086,0.21857684366236252,0.5397699394864528,0.564137301046634,0.06162666981382281,0.13758596929219924,0.11661072914803339,0.20375234906688222,-0.009354120267260568,-0.03555941023417175,0.00907441016333932,-0.05751469353484473,0.005743227965450126,0.047598860076779825,0.07551321420799373,0.2640695115328551,0.0,0.0,0.0,0.0,0.027523679652084132,0.12359650183371618,0.4155703702951494,0.4626875326817643
2021-08-04,-0.014750639697860612,0.17503594553964175,0.20507267491902859,0.2895513851716556,0.01415882085102016,0.15855245909547566,0.2180158701808097,0.32704276249749054,0.05371832645845598,0.1400107105515933,0.3102889021328148,0.4538237477868525,-0.08880728363138579,0.037328385899814576,0.08423828730995964,0.1559144511283861,0.032475037584837496,0.09044351372270665,0.21861826337580803,0.26140573959178304,0.021795901461310274,0.20862759156360178,0.5191919191919192,0.5005002349588443,0.08806515168281126,0.17484099437450507,0.06436304169045282,0.13829270701963536,0.03432282003710574,-0.08793456032719826,-0.04250751395448682,-0.2578313253012049,0.012884899443245112,0.03776484284051218,0.06030401788900264,0.26226263553439266,0.0,0.0,0.0,0.0,0.03600596709059123,0.10259196151147654,0.38100140101736946,0.41658128415300544
2021-08-05,-0.009563421894008717,0.1903835139322092,0.19764113888476564,0.2837585513577259,0.030210187840548075,0.17829938469410767,0.19739437773885937,0.32009061618616763,0.07280270997120253,0.16078249598709005,0.2794966411202573,0.4398652121765949,-0.07027979731218326,0.05929677253358956,0.0680164504903511,0.1400655556532333,0.05373445863578019,0.11326896824367316,0.21532900859104198,0.24990317087964709,0.08808919890086675,0.21637986543085175,0.49450565402313895,0.4343100547226728,0.09841667715698166,0.2475209050483722,0.07990949450842377,0.13344984903307466,0.04890544946436903,-0.04697418535759623,-0.023840485478977103,-0.2609294320137694,0.021643433602347883,0.05740252960299963,0.03262884686688916,0.2511043543112843,0.0,0.0,0.0,0.0,0.03246475055257947,0.08747703857519373,0.3017619671316172,0.4075467469262295
2021-08-06,-0.00021264778671414852,0.1625933993710742,0.19193120391481222,0.25960967443499694,0.031024027159787693,0.15419259514185457,0.19714639485225294,0.31044217038168287,0.0690615626339095,0.13419654658573332,0.27468066988362194,0.42102592438064534,-0.06399637344556242,0.04326590190317581,0.058190446061372914,0.11839115712255976,0.06551197929118957,0.10037859159051155,0.21713622938217325,0.22803144811387455,0.1214149719930464,0.15885281521063455,0.47487987922600117,0.3706676147108212,0.08518813448821816,0.16701446740914228,0.05644126277918593,0.09980215443221718,0.021057557323350462,-0.09196837286724935,-0.05418292154312965,-0.22740419378163412,0.037106315321845385,0.029977940322768015,0.02790137189469788,0.2139937553221687,0.0,0.0,0.0,0.0,0.026355592528170657,0.07534507075733332,0.29747894339334047,0.4097691253844802
2021-08-07,-0.00021264778671414852,0.1625933993710742,0.19193120391481222,0.25960967443499694,0.031024027159787693,0.15419259514185457,0.19714639485225294,0.31044217038168287,0.0690615626339095,0.13419654658573332,0.27468066988362194,0.42102592438064534,-0.06399637344556242,0.04326590190317581,0.058190446061372914,0.11839115712255976,0.06551197929118957,0.10037859159051155,0.21713622938217325,0.22803144811387455,0.1214149719930464,0.15885281521063455,0.47487987922600117,0.3706676147108212,0.08518813448821816,0.16701446740914228,0.05644126277918593,0.09980215443221718,0.021057557323350462,-0.09196837286724935,-0.05418292154312965,-0.22740419378163412,0.037106315321845385,0.029977940322768015,0.02790137189469788,0.2139937553221687,0.0,0.0,0.0,0.0,0.026355592528170657,0.07534507075733332,0.29747894339334047,0.4097691253844802
2021-08-08,-0.00021264778671414852,0.1625933993710742,0.19193120391481222,0.25960967443499694,0.031024027159787693,0.15419259514185457,0.19714639485225294,0.31044217038168287,0.0690615626339095,0.13419654658573332,0.27468066988362194,0.42102592438064534,-0.06399637344556242,0.04326590190317581,0.058190446061372914,0.11839115712255976,0.06551197929118957,0.10037859159051155,0.21713622938217325,0.22803144811387455,0.1214149719930464,0.15885281521063455,0.47487987922600117,0.3706676147108212,0.08518813448821816,0.16701446740914228,0.05644126277918593,0.09980215443221718,0.021057557323350462,-0.09196837286724935,-0.05418292154312965,-0.22740419378163412,0.037106315321845385,0.029977940322768015,0.02790137189469788,0.2139937553221687,0.0,0.0,0.0,0.0,0.026355592528170657,0.07534507075733332,0.29747894339334047,0.4097691253844802
2021-08-09,0.027089022706213717,0.1621039532490982,0.16407801794021548,0.200380189093595,0.04086505603675383,0.1360070463407257,0.16029941939588443,0.2999915777830682,0.09901006114328226,0.1398493465532571,0.23402593628537183,0.42018331763570793,-0.05851926977687627,0.04498408390191422,0.03568307331858156,0.12044039847981725,0.07318603879705798,0.074367604601415,0.17060179223971272,0.21655777697792034,0.08068673650729274,0.15214756737996216,0.45127606051701785,0.4025374251497007,0.10451531916138168,0.1795151455059243,0.03286303451269812,0.1385132135306555,0.06453110492107705,-0.06255110384300899,-0.021757679180887446,-0.20545924013279238,0.040822561692126946,0.053248668188736525,-2.257947976869179e-05,0.18785070210211896,0.0,0.0,0.0,0.0,0.033421708648084136,0.07290553212816042,0.31235153256704984,0.4240669828192718
2021-08-10,-0.002270800490453584,0.1505293290210301,0.15732441939091313,0.19472837874375437,0.025490525962380328,0.13410161226858608,0.15832130071423856,0.29785816713863933,0.08396733273193191,0.14079631667828907,0.23848223651206268,0.40594870643694936,-0.07067054740848544,0.017327794321287282,0.030045101773672256,0.10966187175473907,0.05698664858970193,0.08226577942751945,0.1791599810611042,0.19232364124514167,0.07113971083169557,0.14226976989910467,0.4385640105876738,0.3911945822033771,0.07492777063924749,0.17627823915601004,0.02656068361238839,0.1295233942130105,0.03336339044183956,-0.05988515176374065,-0.015040825096690913,-0.13595636930268806,0.029170656514935667,0.04854137914624279,0.004467745612035667,0.18646087342052753,0.0,0.0,0.0,0.0,-0.004784901306788214,0.0392187904225374,0.254878190931344,0.4007189176870325
2021-08-11,0.004666440363793489,0.14904869646325003,0.14407157544903093,0.18512045457580495,0.019722629782277012,0.131550775013203,0.15091091104418797,0.3126226370813403,0.06843980314867326,0.1319145731166418,0.21730326157390745,0.3978291594894221,-0.08174718286288074,0.003340282095356528,0.0038848806786648815,0.11913695474381458,0.039656456135044316,0.08996246482029768,0.1497018506487242,0.2041957797040539,0.01489154063418141,0.13484722510912484,0.3931191392545026,0.43429413594418875,0.08016298127546584,0.1821038080937587,0.05492033102518268,0.15201625259023022,-0.007548845470692678,-0.07529995862639638,-0.024017467248908186,0.0004442470013326094,0.009458533241946343,0.05044933669345242,0.010104704860317337,0.21539444089634308,0.0,0.0,0.0,0.0,-0.023139793691655752,0.028939890543191682,0.2763353274096143,0.4265077589243169
2021-08-12,0.01575616037410743,0.1824048797202864,0.1457992856979866,0.197894323446959,0.012825960224949196,0.12661328438164898,0.14700589619881788,0.34177286617548486,0.06831269908518878,0.12679261521147267,0.2192643134726624,0.40979327279363775,-0.09195610823410394,-0.01378050309583656,0.001272997302458112,0.14161807991866304,0.03263045011670118,0.09080610866444161,0.15854964950828232,0.2460172564711769,0.015871879203899875,0.1423197708527455,0.3906230307104148,0.4635101246397426,0.11242029387302477,0.18378371202119448,0.056230046245985044,0.09417255286200299,0.12777526053466248,0.03106876553438287,0.0632208457923964,-0.08156471077819394,0.01665747633489567,0.041348959804198504,0.005293529625590709,0.22045875161236062,0.0,0.0,0.0,0.0,0.0007283454480240259,0.05982061181140197,0.27780555854133837,0.42619562153528134
2021-08-13,0.0051385973800393,0.17254288967367182,0.12468185534251663,0.21909788512732242,0.010978247634600535,0.13556168769785892,0.14725953633238809,0.35756492619382607,0.03542698722901427,0.13346711000920397,0.21310413375694415,0.4586979581012993,-0.09917848079110869,-0.015794002701055354,-0.0231955400035585,0.15622055410456026,-0.017874600040846955,0.09636067387722602,0.1623277429002361,0.3220946140552996,0.032212110031566654,0.13255179781282522,0.40226668337440663,0.44334075427320374,0.11469131772824759,0.1759005433929819,0.05930431291606042,0.07401842948717952,0.141678129298487,0.009323064450749818,0.035773710482529086,-0.08553459119496865,0.00622918884635415,0.04091292529759105,0.010050022737607911,0.20219486956048138,0.0,0.0,0.0,0.0,-0.021266504712011525,0.0358655043586551,0.26691817414940466,0.4045572890181641
2021-08-14,0.0051385973800393,0.17254288967367182,0.12468185534251663,0.21909788512732242,0.010978247634600535,0.13556168769785892,0.14725953633238809,0.35756492619382607,0.03542698722901427,0.13346711000920397,0.21310413375694415,0.4586979581012993,-0.09917848079110869,-0.015794002701055354,-0.0231955400035585,0.15622055410456026,-0.017874600040846955,0.09636067387722602,0.1623277429002361,0.3220946140552996,0.032212110031566654,0.13255179781282522,0.40226668337440663,0.44334075427320374,0.11469131772824759,0.1759005433929819,0.05930431291606042,0.07401842948717952,0.141678129298487,0.009323064450749818,0.035773710482529086,-0.08553459119496865,0.00622918884635415,0.04091292529759105,0.010050022737607911,0.20219486956048138,0.0,0.0,0.0,0.0,-0.021266504712011525,0.0358655043586551,0.26691817414940466,0.4045572890181641
2021-08-15,0.0051385973800393,0.17254288967367182,0.12468185534251663,0.21909788512732242,0.010978247634600535,0.13556168769785892,0.14725953633238809,0.35756492619382607,0.03542698722901427,0.13346711000920397,0.21310413375694415,0.4586979581012993,-0.09917848079110869,-0.015794002701055354,-0.0231955400035585,0.15622055410456026,-0.017874600040846955,0.09636067387722602,0.1623277429002361,0.3220946140552996,0.032212110031566654,0.13255179781282522,0.40226668337440663,0.44334075427320374,0.11469131772824759,0.1759005433929819,0.05930431291606042,0.07401842948717952,0.141678129298487,0.009323064450749818,0.035773710482529086,-0.08553459119496865,0.00622918884635415,0.04091292529759105,0.010050022737607911,0.20219486956048138,0.0,0.0,0.0,0.0,-0.021266504712011525,0.0358655043586551,0.26691817414940466,0.4045572890181641
2021-08-16,0.015815981481583252,0.1599203278549577,0.155162684549071,0.20780641680156053,0.01920065002275373,0.13355651628627507,0.15384449738117567,0.3551022710803704,0.03188754416297068,0.1295596863248496,0.2323658530016428,0.4753243872684929,-0.10833500008108521,-0.025083631807274465,-0.02378542809627804,0.17157061431285636,-0.01584044382441674,0.08845691526579236,0.17660539338481263,0.3042218061417705,0.0339982338579814,0.1071774220462105,0.3120237812755411,0.41879044263962384,0.043413819011918875,0.1108643314827289,-0.02252201238240581,0.024713444278235075,0.10709444193402629,-0.020000000000000018,0.049700085689802886,-0.23531444367657228,0.012232207697894015,0.03388887601121904,0.017125786737206994,0.17366290219475822,0.0,0.0,0.0,0.0,-0.02144794629069169,0.039780595758546866,0.24629311908049822,0.41876955269645944
2021-08-17,0.02483490952728129,0.16025193934688176,0.12081079225070002,0.1837845293372382,0.022824100489181154,0.13438639320302603,0.13643382851313723,0.3326385893609609,0.03610086241797861,0.12553419246695263,0.21238692838499773,0.45639525181616913,-0.10601147143172285,-0.04173046341564346,-0.04648235294117642,0.14134642621093363,-0.025450433801768035,0.06443809170668713,0.1571855362779615,0.2978495846273015,0.013013169703420813,0.09384806945782564,0.24126334633335467,0.43962862250799994,0.032460369046749316,0.11070106268335178,-0.1267318020343422,-0.0078476014267862,0.1056273062730626,-0.01802539942646464,-0.057041699449252636,-0.2416928996152501,0.007021986876942554,0.024860001405843546,-0.005185589519650646,0.15001720988111944,0.0,0.0,0.0,0.0,-0.025657684601759656,0.040525140704218865,0.22768994361031214,0.3897551010113749
2021-08-18,0.011031032105685457,0.12623377359069532,0.11208292287277866,0.19431146892421847,0.017701895883523555,0.13173730408685902,0.14229527830369437,0.35760932141257973,-0.004738178614527078,0.12151801580084576,0.208332209788324,0.5309885974655999,-0.11819894664933106,-0.06267165603790048,-0.0395379537953795,0.16948650215836603,-0.04776754763401325,0.07360782035567515,0.17380012569874204,0.34312226441346105,-0.023736478326781274,0.06904662757588365,0.24660257882476455,0.5091318003800067,0.06493230084392088,0.13907122837489516,-0.05905274858272014,0.0703085412765585,0.12056737588652489,0.019354838709677358,0.06666666666666665,-0.15283514832895229,-0.01816932065528709,0.014800956733843185,-0.009751814022276761,0.17555956581463628,0.0,0.0,0.0,0.0,-0.02390557081279665,0.015066575881373945,0.21725107734180082,0.4593020786886639
2021-08-19,0.008787367227999665,0.11480208078382903,0.09419623382843256,0.1855353697012132,0.037829922854157205,0.139663738243065,0.14845821650119828,0.3672005374185592,-0.0007123828464145054,0.11447393466908329,0.18744158157416724,0.5362403100775193,-0.11449143314295873,-0.08640276965757576,-0.05662454499718861,0.16070288570046776,-0.008928320509001497,0.05530319352676427,0.15366144887711197,0.2930108503695523,0.006917046416083039,0.06114193933077994,0.22713323725275836,0.5165701651991745,-0.005728058718248774,0.09223176974242131,-0.08848874446623056,0.08018244855956236,0.08926961226330032,-0.05068762278978389,0.04362850971922261,-0.1797337278106509,-0.02186051768961228,0.01287513460367995,-0.005767595762770195,0.2093996062992125,0.0,0.0,0.0,0.0,-0.05474272738957198,0.005293034381941286,0.18705781077663897,0.4781906556260984
