date,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,PLTR,AVGO,GEV,VRT
2020-03-16,1059785.0108,1030010.8861,741584.1948,840876.5115,416194.3007,120196.8,81941.6534,11106.9837,74992.8605,38091.7006,2538.6225
2020-03-17,1106383.8728,1114818.3103,769060.7683,899961.6331,425914.3375,132969.24,79203.9439,11106.9837,79762.3712,38091.7006,2380.9849
2020-03-18,1079299.6516,1067889.0002,752002.7885,910993.1125,418902.2288,124125.84,66504.0647,11106.9837,67112.9731,38091.7006,1829.2532
2020-03-19,1071029.9944,1085458.9688,765353.6787,936346.5984,436489.5094,130337.64,78732.6234,11106.9837,77739.427,38091.7006,2220.0631
2020-03-20,1003035.0352,1044690.5568,735662.6761,919002.8826,426797.9772,125919.0,78712.3713,11106.9837,76847.8923,38091.7006,2417.1101
2020-03-21,1003035.0352,1044690.5568,735662.6761,919002.8826,426797.9772,125919.0,78712.3713,11106.9837,76847.8923,38091.7006,2417.1101
2020-03-22,1003035.0352,1044690.5568,735662.6761,919002.8826,426797.9772,125919.0,78712.3713,11106.9837,76847.8923,38091.7006,2417.1101
2020-03-23,981726.4476,1034270.2724,725395.7076,947248.6472,422151.7426,130166.28,79956.9521,11106.9837,77347.6315,38091.7006,2220.0631
2020-03-24,1080218.5024,1128281.0135,778260.7795,965802.0424,458865.5471,152498.16,92975.3409,11106.9837,85059.6066,38091.7006,2522.2019
2020-03-25,1074267.8496,1117480.4267,757444.9437,938790.8477,445268.8974,150319.44,99281.0943,11106.9837,86974.6071,38091.7006,2929.4324
2020-03-26,1130799.0512,1187379.9987,798832.6429,973463.3451,465592.6106,157430.88,97239.3189,11106.9837,97217.2614,38091.7006,2916.2959
2020-03-27,1083981.4152,1138625.2374,763230.1377,945889.6246,446922.1588,154670.76,94698.6067,11106.9837,92227.8654,38091.7006,2699.5442
2020-03-28,1083981.4152,1138625.2374,763230.1377,945889.6246,446922.1588,154670.76,94698.6067,11106.9837,92227.8654,38091.7006,2699.5442
2020-03-29,1083981.4152,1138625.2374,763230.1377,945889.6246,446922.1588,154670.76,94698.6067,11106.9837,92227.8654,38091.7006,2699.5442
2020-03-30,1114916.0588,1218716.9124,788028.6524,977674.8215,473032.2869,162670.0441,92446.9464,11106.9837,95993.8998,38091.7006,2673.2713
2020-03-31,1112640.8092,1199549.6739,798905.2717,970590.9789,475455.1699,161451.1978,96473.4231,11106.9837,94790.5279,38091.7006,2840.7612
2020-04-01,1054096.8868,1156955.8107,758739.9323,949760.1373,454931.9252,148876.869,88659.8122,11106.9837,89405.3385,38091.7006,2650.2825
2020-04-02,1071686.3164,1180914.8588,769106.7274,955301.276,450912.7897,156471.6901,83672.2835,11106.9837,94774.5362,38091.7006,2669.9872
2020-04-03,1056284.6268,1170038.2115,752883.9908,949207.517,439482.4826,149391.3568,88374.4424,11106.9837,93655.1205,38091.7006,2594.4525
2020-04-04,1056284.6268,1170038.2115,752883.9908,949207.517,439482.4826,149391.3568,88374.4424,11106.9837,93655.1205,38091.7006,2594.4525
2020-04-05,1056284.6268,1170038.2115,752883.9908,949207.517,439482.4826,149391.3568,88374.4424,11106.9837,93655.1205,38091.7006,2594.4525
2020-04-06,1148432.2356,1257051.3893,814548.4403,994512.4247,471892.1066,164391.1286,95044.7327,11106.9837,100923.3271,38091.7006,2824.3407
2020-04-07,1135130.7764,1243512.6257,814195.5708,1001487.3891,481241.5848,158652.1388,100422.5737,11106.9837,101255.1539,38091.7006,2673.2713
2020-04-08,1164183.9636,1255986.5428,830748.8386,1017120.0715,496776.5409,163503.0245,101046.7052,11106.9837,104385.5202,38091.7006,2791.4995
2020-04-09,1172584.8852,1256062.6032,831036.0022,1017000.5861,499370.451,161053.0822,105494.7928,11106.9837,101666.939,38091.7006,3018.1036
2020-04-10,1172584.8852,1256062.6032,831036.0022,1017000.5861,499370.451,161053.0822,105494.7928,11106.9837,101666.939,38091.7006,3018.1036
2020-04-11,1172584.8852,1256062.6032,831036.0022,1017000.5861,499370.451,161053.0822,105494.7928,11106.9837,101666.939,38091.7006,3018.1036
2020-04-12,1172584.8852,1256062.6032,831036.0022,1017000.5861,499370.451,161053.0822,105494.7928,11106.9837,101666.939,38091.7006,3018.1036
2020-04-13,1195599.91,1258876.8406,834501.8816,1079785.2225,498288.413,165279.2327,119846.135,11106.9837,103913.7664,38091.7006,3169.173
2020-04-14,1255981.534,1321170.3656,871031.7211,1136764.8565,507924.0606,173915.2793,130697.554,11106.9837,106996.1577,38091.7006,3244.7076
2020-04-15,1244517.7764,1307327.3601,866007.6393,1148892.6318,504503.1206,172010.4492,134368.6992,11106.9837,102922.2839,38091.7006,3192.1618
2020-04-16,1254406.3612,1346574.5627,866413.8278,1200542.9751,502450.5566,180499.4992,137200.3046,11106.9837,103262.1065,38091.7006,3284.117
2020-04-17,1237385.744,1358439.996,880586.6969,1183996.9296,510974.3987,179041.7836,138798.3758,11106.9837,106296.5228,38091.7006,3376.0723
2020-04-18,1237385.744,1358439.996,880586.6969,1183996.9296,510974.3987,179041.7836,138798.3758,11106.9837,106296.5228,38091.7006,3376.0723
2020-04-19,1237385.744,1358439.996,880586.6969,1183996.9296,510974.3987,179041.7836,138798.3758,11106.9837,106296.5228,38091.7006,3376.0723
2020-04-20,1211701.6764,1331514.5896,868759.3045,1193274.4803,508123.6154,175813.9846,137412.0306,11106.9837,103258.1086,38091.7006,3369.5041
2020-04-21,1174247.5676,1276446.8092,834623.0017,1160626.0765,486913.7876,165070.9876,126431.7349,11106.9837,99008.3266,38091.7006,3277.5488
2020-04-22,1208070.028,1319801.2772,866635.7783,1178258.9066,519640.7799,175262.7476,134788.469,11106.9837,103933.756,38091.7006,3284.117
2020-04-23,1203388.2644,1303828.5785,875529.3718,1196185.8664,527765.5123,173952.0284,129913.2472,11106.9837,103517.973,38091.7006,3313.6741
2020-04-24,1238129.5756,1327635.5056,878376.3648,1201554.9809,541848.3818,177369.698,133507.0663,11106.9837,105868.7461,38091.7006,3369.5041
2020-04-25,1238129.5756,1327635.5056,878376.3648,1201554.9809,541848.3818,177369.698,133507.0663,11106.9837,105868.7461,38091.7006,3369.5041
2020-04-26,1238129.5756,1327635.5056,878376.3648,1201554.9809,541848.3818,177369.698,133507.0663,11106.9837,105868.7461,38091.7006,3369.5041
2020-04-27,1239004.6716,1323832.4821,875272.6109,1184495.4546,534521.8688,181957.2149,147057.5318,11106.9837,107323.9866,38091.7006,3405.6294
2020-04-28,1218921.2184,1291582.8428,847535.2819,1153626.7852,521436.7734,178453.7974,141602.3648,11106.9837,105836.7628,38091.7006,3431.9023
2020-04-29,1258956.8604,1345529.803,915947.6413,1182855.3073,553593.609,182802.445,147381.5647,11106.9837,110350.407,38091.7006,3497.5847
2020-04-30,1285516.024,1359028.3267,919988.9983,1233350.9069,583239.9365,179791.6882,144937.9596,11106.9837,108591.3251,38091.7006,3477.88
2020-05-01,1252926.2185,1323841.1639,900411.5732,1140221.9602,576288.1245,173947.9047,130004.4634,11106.9837,103825.8123,38091.7006,3379.3564
2020-05-02,1252926.2185,1323841.1639,900411.5732,1140221.9602,576288.1245,173947.9047,130004.4634,11106.9837,103825.8123,38091.7006,3379.3564
2020-05-03,1252926.2185,1323841.1639,900411.5732,1140221.9602,576288.1245,173947.9047,130004.4634,11106.9837,103825.8123,38091.7006,3379.3564
2020-05-04,1270653.6486,1356222.4538,904439.8073,1155160.3024,584806.9434,179179.6288,141209.0739,11106.9837,104849.2781,38091.7006,3313.6741
2020-05-05,1289724.7226,1370782.659,921619.3947,1156063.087,589963.8203,180689.7854,142511.3608,11106.9837,105892.7336,38091.7006,3415.4817
2020-05-06,1303031.1311,1384281.1827,919089.7276,1172752.133,593952.565,183181.0826,145177.153,11106.9837,105616.8775,38091.7006,3497.5847
2020-05-07,1316510.9129,1392319.6293,935876.9258,1180907.1211,601901.5632,187536.2392,144705.9552,11106.9837,107044.1326,38091.7006,3569.8352
2020-05-08,1344207.3136,1400509.7448,946426.7107,1186892.4335,605007.0858,192229.72,152011.3761,11106.9837,109954.6136,38091.7006,3615.8129
2020-05-09,1344207.3136,1400509.7448,946426.7107,1186892.4335,605007.0858,192229.72,152011.3761,11106.9837,109954.6136,38091.7006,3615.8129
2020-05-10,1344207.3136,1400509.7448,946426.7107,1186892.4335,605007.0858,192229.72,152011.3761,11106.9837,109954.6136,38091.7006,3615.8129
2020-05-11,1365358.8683,1416131.6317,958000.314,1201551.4611,607371.8415,198454.8873,150503.1721,11106.9837,110102.5364,38091.7006,3789.8711
2020-05-12,1349755.2624,1384053.6795,938926.9095,1175590.1686,598596.6033,191983.666,150154.4116,11106.9837,107323.9866,38091.7006,3796.4393
2020-05-13,1333458.1628,1363123.3844,920756.6778,1181061.7417,584351.0868,191430.0444,146731.7347,11106.9837,105205.0924,38091.7006,3691.3476
2020-05-14,1341650.0559,1369038.4678,925957.725,1191501.124,589223.0535,197593.6981,149026.505,11106.9837,106584.3726,38091.7006,3806.2917
2020-05-15,1333718.2228,1388982.9156,937325.2272,1201940.5064,600818.9039,208918.3354,148254.7795,11106.9837,104109.6642,38091.7006,3760.314
2020-05-16,1333718.2228,1388982.9156,937325.2272,1201940.5064,600818.9039,208918.3354,148254.7795,11106.9837,104109.6642,38091.7006,3760.314
2020-05-17,1333718.2228,1388982.9156,937325.2272,1201940.5064,600818.9039,208918.3354,148254.7795,11106.9837,104109.6642,38091.7006,3760.314
2020-05-18,1365142.1516,1402253.9361,945106.2528,1210160.3354,607400.3325,215303.4378,150937.2677,11106.9837,109354.9266,38091.7006,3845.7011
2020-05-19,1357253.6619,1392547.1326,937864.4008,1221667.0985,617913.5237,216662.8863,149894.6962,11106.9837,108723.2563,38091.7006,3858.8375
2020-05-20,1383649.7621,1407941.5163,961044.2463,1245912.6014,655208.2859,220710.4753,151295.3039,11106.9837,111413.852,38091.7006,3931.0881
2020-05-21,1373334.0448,1391030.4445,958856.4888,1220375.2685,659254.0126,215871.15,153528.8556,11106.9837,109862.6616,38091.7006,3947.5087
2020-05-22,1382176.0882,1391637.1197,963692.7776,1215457.3369,669282.8562,222045.75,151540.1783,11106.9837,110602.2756,38091.7006,3963.9293
2020-05-23,1382176.0882,1391637.1197,963692.7776,1215457.3369,669282.8562,222045.75,151540.1783,11106.9837,110602.2756,38091.7006,3963.9293
2020-05-24,1382176.0882,1391637.1197,963692.7776,1215457.3369,669282.8562,222045.75,151540.1783,11106.9837,110602.2756,38091.7006,3963.9293
2020-05-25,1382176.0882,1391637.1197,963692.7776,1215457.3369,669282.8562,222045.75,151540.1783,11106.9837,110602.2756,38091.7006,3963.9293
2020-05-26,1372813.9245,1376925.2456,968692.6499,1207965.7209,661561.7863,214456.65,151909.3451,11106.9837,112749.1551,38091.7006,4101.8622
2020-05-27,1378795.3068,1378745.2713,968634.983,1202244.7598,652843.5302,209721.15,152161.64,11106.9837,114975.9929,38091.7006,4088.7257
2020-05-28,1379402.1138,1375636.0608,967576.6482,1197611.1304,642358.83,208780.2,149486.5722,11106.9837,113196.9214,38091.7006,4121.5669
